part,severity,damage_type,coverage_percent,cost
front_bumper,minor,lamp broken,18.94,4949
hood,minor,tire flat,20.11,4308
back_glass,minor,scratch,23.01,2221
front_glass,minor,dent,21.15,6834
back_bumper,minor,crack,11.13,3219
front_glass,moderate,dent,21.26,12082
front_door,moderate,glass shatter,1.31,17705
front_glass,minor,dent,5.02,6701
back_door,minor,glass shatter,19.86,10415
front_bumper,minor,glass shatter,7.34,8102
front_bumper,minor,dent,11.74,2803
front_light,minor,crack,22.54,2197
hood,minor,glass shatter,16.26,12863
front_light,minor,glass shatter,5.9,4266
front_glass,moderate,tire flat,3.96,8096
back_glass,moderate,glass shatter,17.53,22956
front_door,minor,scratch,23.92,1735
front_light,moderate,tire flat,22.46,2324
hood,moderate,lamp broken,11.87,14834
front_light,minor,lamp broken,19.31,3131
back_light,minor,crack,19.57,2066
front_light,minor,lamp broken,14.26,3294
back_door,minor,glass shatter,17.65,9830
front_light,severe,lamp broken,14.3,8063
back_light,moderate,lamp broken,17.83,4278
hood,severe,glass shatter,3.5,36317
front_door,minor,scratch,22.7,1768
back_glass,minor,dent,14.58,5125
back_door,moderate,tire flat,1.62,4645
back_door,minor,tire flat,13.79,3333
back_glass,moderate,glass shatter,1.18,22478
front_light,minor,dent,15.04,1723
front_bumper,severe,scratch,12.69,3803
back_bumper,severe,dent,1.77,6893
back_bumper,minor,scratch,13.03,1246
back_light,minor,dent,14.19,1635
back_bumper,minor,dent,15.12,2934
back_light,minor,glass shatter,15.7,4239
back_light,minor,dent,9.99,1452
front_door,minor,lamp broken,24.54,7996
front_glass,minor,dent,24.76,6586
back_glass,minor,crack,24.43,6628
back_door,severe,dent,15.4,11367
back_door,minor,crack,9.97,4866
front_light,moderate,dent,24.0,3356
back_glass,severe,lamp broken,15.84,24634
front_glass,minor,tire flat,9.15,5702
front_light,minor,lamp broken,8.65,3418
front_light,minor,lamp broken,5.18,2915
back_glass,severe,crack,23.32,18806
front_bumper,moderate,lamp broken,23.11,9952
back_light,moderate,glass shatter,5.25,6743
back_door,minor,lamp broken,14.25,7618
front_door,moderate,dent,21.72,7676
front_light,moderate,dent,8.43,3141
front_door,minor,tire flat,7.81,2883
front_door,moderate,scratch,22.83,3340
hood,moderate,scratch,19.09,3485
front_light,minor,glass shatter,18.72,4131
back_door,minor,crack,10.73,4181
front_light,moderate,glass shatter,15.75,7631
hood,severe,glass shatter,15.6,36435
front_door,severe,tire flat,9.52,8617
back_light,moderate,dent,8.68,2229
front_door,minor,lamp broken,9.86,6511
front_glass,minor,tire flat,22.24,5237
front_door,minor,dent,21.85,4102
front_light,minor,lamp broken,18.79,3348
back_bumper,minor,scratch,8.89,1092
front_glass,minor,lamp broken,3.79,11042
hood,minor,glass shatter,9.74,12674
front_light,minor,scratch,16.41,845
back_glass,moderate,tire flat,4.78,6500
hood,moderate,tire flat,1.81,6255
front_light,minor,tire flat,21.64,1288
back_light,minor,scratch,2.12,672
front_glass,minor,dent,13.91,7693
front_glass,severe,tire flat,12.35,12848
front_bumper,minor,lamp broken,12.04,5737
front_bumper,minor,scratch,22.95,1286
hood,moderate,lamp broken,16.89,15886
front_light,minor,lamp broken,4.05,3093
front_glass,moderate,glass shatter,5.25,26589
front_bumper,minor,crack,17.5,4104
back_light,minor,tire flat,12.1,1008
back_door,severe,scratch,17.05,4949
front_light,moderate,lamp broken,8.7,4974
back_door,minor,scratch,6.37,1501
hood,minor,dent,18.16,4798
front_light,severe,scratch,2.19,2184
hood,minor,glass shatter,23.42,14355
front_glass,minor,crack,21.57,8780
back_light,severe,crack,16.96,4793
back_bumper,moderate,scratch,23.54,1847
front_light,moderate,tire flat,21.92,2559
front_door,severe,crack,17.05,15156
back_bumper,minor,lamp broken,20.82,4300
back_bumper,minor,scratch,23.61,1322
back_light,minor,dent,23.55,1423
front_bumper,minor,scratch,8.57,1274
back_bumper,moderate,glass shatter,17.84,11533
front_glass,moderate,lamp broken,6.45,19191
front_bumper,minor,glass shatter,13.25,6865
front_light,moderate,lamp broken,5.83,5179
front_light,moderate,glass shatter,18.75,7587
front_light,minor,crack,18.07,2004
front_bumper,moderate,scratch,8.56,2304
front_light,minor,scratch,1.62,703
back_light,severe,lamp broken,24.56,7472
back_glass,severe,lamp broken,22.32,23719
back_light,minor,lamp broken,22.57,2947
back_glass,severe,lamp broken,17.99,28496
back_light,minor,lamp broken,6.1,2627
hood,minor,glass shatter,17.73,13618
front_door,moderate,tire flat,7.96,4913
front_light,minor,dent,7.07,1843
back_door,moderate,scratch,7.2,2535
back_door,moderate,scratch,22.4,2905
front_door,moderate,scratch,17.37,2764
back_light,minor,crack,12.68,1997
back_door,minor,glass shatter,7.24,8532
front_light,severe,lamp broken,11.17,7399
back_glass,moderate,scratch,9.79,3844
back_door,minor,dent,13.09,3643
front_door,moderate,tire flat,6.5,4794
front_light,minor,glass shatter,13.6,4346
back_bumper,minor,scratch,7.67,1105
back_glass,moderate,dent,15.28,9776
front_bumper,minor,lamp broken,12.42,5641
front_glass,minor,tire flat,1.16,5372
hood,moderate,crack,11.85,10878
front_light,minor,tire flat,6.65,1350
front_glass,minor,crack,9.52,8486
hood,minor,tire flat,20.7,4482
front_light,minor,dent,18.89,2024
front_light,minor,scratch,18.59,852
front_glass,minor,glass shatter,17.49,17714
hood,moderate,dent,5.43,7523
front_glass,moderate,scratch,2.2,4969
back_bumper,minor,glass shatter,14.06,6713
front_bumper,severe,lamp broken,16.33,14614
front_glass,moderate,lamp broken,13.0,21436
back_door,severe,tire flat,6.76,6976
front_light,minor,scratch,13.04,823
hood,minor,lamp broken,8.13,8872
back_bumper,minor,lamp broken,20.21,5304
front_light,moderate,crack,18.39,3660
front_door,moderate,crack,19.44,9268
back_glass,moderate,dent,11.39,9779
front_glass,minor,glass shatter,9.88,15832
front_light,severe,scratch,8.37,2000
front_bumper,severe,scratch,2.05,3628
front_bumper,minor,tire flat,15.9,2584
hood,moderate,glass shatter,19.07,19915
front_door,moderate,tire flat,13.37,5706
front_glass,minor,lamp broken,12.19,13549
front_door,moderate,tire flat,10.55,5179
back_bumper,minor,scratch,18.14,1243
front_light,minor,scratch,1.48,745
back_door,minor,glass shatter,17.41,9989
front_glass,minor,scratch,9.13,3150
front_door,minor,tire flat,23.06,3347
front_bumper,minor,tire flat,21.87,2140
front_light,severe,crack,17.27,5743
back_bumper,minor,dent,6.46,2474
back_light,minor,dent,1.53,1388
front_light,minor,crack,24.19,2492
front_door,minor,glass shatter,12.35,9786
back_door,moderate,tire flat,10.88,4894
front_glass,moderate,glass shatter,19.24,34375
hood,moderate,glass shatter,9.08,19882
back_light,moderate,glass shatter,13.51,6733
back_bumper,minor,lamp broken,24.55,4640
back_bumper,severe,dent,17.91,7790
back_bumper,moderate,tire flat,21.54,3798
front_door,minor,tire flat,9.31,2865
back_door,minor,tire flat,7.49,2830
front_door,severe,crack,1.81,11827
back_light,moderate,glass shatter,22.35,6905
front_light,minor,lamp broken,21.18,3268
front_light,moderate,crack,7.76,3372
front_glass,moderate,lamp broken,21.65,24222
back_door,minor,crack,14.3,4248
front_glass,moderate,tire flat,20.19,9930
back_bumper,moderate,glass shatter,4.38,9694
front_light,moderate,crack,9.49,3511
front_bumper,minor,tire flat,11.97,2309
front_glass,moderate,crack,24.31,14581
front_glass,minor,scratch,7.78,3357
front_light,minor,lamp broken,10.38,3438
front_door,moderate,crack,3.26,7231
front_door,severe,scratch,15.84,5497
hood,minor,glass shatter,13.06,12658
front_bumper,minor,glass shatter,12.99,7091
front_glass,moderate,lamp broken,2.97,19368
back_bumper,minor,crack,17.07,3684
back_glass,minor,crack,23.28,7202
front_door,moderate,lamp broken,11.33,12553
back_bumper,severe,dent,9.77,6202
back_glass,severe,glass shatter,15.89,36847
front_light,minor,crack,12.72,2339
hood,minor,glass shatter,20.48,14743
back_glass,moderate,dent,18.11,8444
back_door,moderate,tire flat,10.59,5365
back_bumper,moderate,crack,20.35,5917
front_bumper,moderate,crack,4.78,5385
back_bumper,severe,tire flat,4.29,5028
front_light,moderate,glass shatter,13.82,8454
front_bumper,severe,crack,13.04,9594
front_door,moderate,scratch,8.44,3043
front_light,minor,tire flat,11.02,1492
front_door,minor,glass shatter,18.75,9875
back_bumper,minor,glass shatter,23.09,6699
hood,moderate,glass shatter,4.45,22467
front_bumper,moderate,crack,4.9,5865
front_bumper,minor,tire flat,14.05,2089
back_light,minor,lamp broken,7.87,2718
back_light,minor,dent,18.49,1627
hood,minor,tire flat,13.91,3692
hood,minor,lamp broken,23.08,9920
back_bumper,minor,crack,4.03,3264
front_bumper,minor,crack,6.83,3880
front_bumper,moderate,scratch,14.73,2074
back_light,minor,glass shatter,2.36,3983
front_door,moderate,glass shatter,2.39,15328
front_bumper,moderate,dent,7.66,4244
back_door,minor,lamp broken,11.19,6552
front_bumper,moderate,dent,13.91,4777
back_light,moderate,tire flat,16.82,1852
hood,minor,lamp broken,20.03,9806
front_door,minor,lamp broken,5.39,7485
back_bumper,minor,crack,13.48,3395
back_glass,minor,scratch,7.38,2399
back_bumper,minor,scratch,18.94,1128
front_light,minor,glass shatter,15.05,4262
front_door,severe,lamp broken,7.55,17481
front_bumper,minor,tire flat,19.26,2224
hood,minor,tire flat,2.28,3549
back_light,moderate,dent,16.56,2625
front_light,minor,dent,15.04,1593
back_light,minor,glass shatter,8.88,3941
back_glass,severe,scratch,7.2,5677
front_light,minor,glass shatter,14.11,5072
back_bumper,minor,dent,20.74,3078
hood,severe,scratch,8.35,6117
back_bumper,minor,glass shatter,19.05,7670
front_bumper,minor,tire flat,22.21,2305
back_bumper,minor,crack,17.6,3109
front_door,minor,lamp broken,2.06,6222
hood,moderate,lamp broken,22.78,14080
front_light,moderate,glass shatter,17.87,6814
back_glass,moderate,tire flat,8.85,6679
back_door,severe,crack,12.14,13336
back_bumper,minor,crack,18.05,3501
hood,moderate,glass shatter,13.55,21796
back_door,moderate,scratch,8.02,3107
back_door,minor,tire flat,15.71,3261
front_bumper,minor,glass shatter,1.75,7872
front_light,minor,glass shatter,8.85,4725
front_bumper,moderate,tire flat,23.98,4033
back_bumper,minor,crack,6.12,3276
front_glass,minor,tire flat,19.17,5133
back_glass,minor,scratch,23.54,2433
front_light,moderate,tire flat,9.6,2346
front_light,minor,lamp broken,5.31,2789
back_light,minor,crack,14.91,1811
back_bumper,moderate,lamp broken,5.31,6776
back_glass,minor,tire flat,19.3,4298
back_door,minor,dent,19.66,4410
back_bumper,moderate,crack,18.26,5230
back_door,moderate,glass shatter,13.22,17182
front_bumper,moderate,tire flat,2.14,3715
front_bumper,minor,crack,19.18,3760
back_bumper,moderate,dent,2.0,4667
front_glass,minor,lamp broken,11.98,11065
back_door,minor,dent,8.25,3999
back_light,minor,lamp broken,12.75,2818
hood,moderate,lamp broken,10.84,14020
front_glass,minor,scratch,23.18,2937
back_light,minor,dent,14.31,1624
back_door,moderate,tire flat,20.16,5227
back_door,minor,scratch,12.97,1787
back_light,severe,lamp broken,1.27,5932
front_glass,minor,tire flat,5.1,5220
back_bumper,minor,tire flat,22.49,1981
back_bumper,severe,glass shatter,23.4,21012
back_glass,minor,lamp broken,16.84,9887
front_door,minor,lamp broken,5.96,7722
front_glass,minor,dent,10.66,6840
front_bumper,minor,lamp broken,21.86,4896
hood,moderate,dent,18.63,7816
back_light,minor,glass shatter,16.0,3433
front_light,severe,tire flat,8.38,3748
front_door,minor,scratch,18.78,2065
back_door,minor,scratch,19.84,1636
back_light,moderate,tire flat,19.19,1858
front_glass,severe,lamp broken,9.08,30209
front_bumper,minor,dent,4.72,2726
back_bumper,minor,crack,24.85,3565
front_glass,minor,lamp broken,4.94,12612
back_door,minor,lamp broken,6.21,7007
back_light,moderate,lamp broken,1.26,4463
front_bumper,moderate,tire flat,16.48,3782
hood,minor,crack,14.24,6055
back_bumper,severe,glass shatter,12.54,19651
front_bumper,moderate,scratch,19.7,2052
front_bumper,minor,glass shatter,8.95,7132
hood,minor,tire flat,23.64,3833
front_bumper,minor,dent,1.32,2709
front_door,moderate,lamp broken,6.93,13201
back_light,moderate,dent,16.96,2300
hood,minor,dent,7.09,4534
front_light,moderate,crack,14.62,3524
front_light,moderate,crack,16.78,3394
back_light,minor,glass shatter,5.88,3309
hood,moderate,crack,22.97,11565
front_glass,minor,scratch,2.6,2816
back_light,moderate,crack,11.17,2621
back_light,severe,glass shatter,8.32,10196
front_glass,moderate,scratch,19.41,5207
front_glass,moderate,dent,23.92,13600
hood,minor,dent,15.02,5667
back_light,minor,tire flat,12.44,1073
front_bumper,moderate,scratch,15.2,1954
front_door,moderate,scratch,9.59,3133
front_bumper,moderate,dent,4.51,4791
back_glass,minor,scratch,13.95,2596
back_bumper,minor,lamp broken,15.76,4529
front_light,moderate,scratch,14.94,1268
back_door,moderate,crack,20.8,7955
front_glass,minor,tire flat,4.42,4858
back_glass,severe,glass shatter,14.57,37721
front_door,moderate,glass shatter,23.09,19704
hood,minor,dent,24.77,5441
front_door,minor,tire flat,24.64,3666
back_glass,minor,scratch,1.05,2130
front_door,minor,dent,15.78,3743
hood,severe,scratch,12.61,6092
back_light,moderate,dent,9.5,2305
back_bumper,minor,crack,20.23,3673
front_door,moderate,scratch,20.21,3272
hood,minor,dent,20.37,4847
front_door,moderate,tire flat,19.03,5709
front_bumper,moderate,dent,3.93,4612
back_bumper,moderate,lamp broken,5.1,7483
front_glass,minor,crack,17.82,9105
front_light,moderate,scratch,2.25,1387
front_bumper,moderate,dent,2.61,5025
front_light,moderate,tire flat,10.72,2161
front_door,minor,crack,11.79,5248
back_bumper,minor,tire flat,17.08,2171
front_bumper,minor,tire flat,9.66,2229
front_bumper,moderate,crack,17.58,6741
front_light,minor,lamp broken,22.21,3475
front_glass,moderate,scratch,13.79,5166
front_bumper,minor,glass shatter,16.63,7368
back_light,moderate,tire flat,12.39,1797
back_glass,minor,dent,5.33,4973
back_bumper,minor,scratch,11.69,1117
front_door,moderate,dent,18.8,6881
front_light,moderate,lamp broken,16.37,5628
front_door,minor,crack,8.77,5380
front_glass,minor,dent,4.09,7356
front_light,minor,glass shatter,20.44,4301
front_glass,moderate,tire flat,7.82,7996
hood,minor,crack,5.0,5189
front_glass,minor,scratch,21.4,2912
back_door,minor,crack,18.19,4773
front_bumper,severe,dent,23.61,8283
hood,minor,lamp broken,14.92,9747
front_door,moderate,tire flat,23.37,5395
back_door,minor,lamp broken,10.45,6333
back_door,minor,scratch,6.22,1755
front_glass,minor,lamp broken,13.39,13105
front_glass,moderate,glass shatter,2.11,30210
back_bumper,severe,lamp broken,24.89,13866
hood,minor,scratch,11.08,2311
back_light,moderate,lamp broken,15.49,3906
back_bumper,moderate,tire flat,11.98,3046
back_bumper,severe,scratch,4.62,2754
back_light,moderate,scratch,16.36,1058
back_light,minor,glass shatter,24.34,4347
front_bumper,moderate,tire flat,6.22,3584
front_glass,severe,tire flat,8.91,15509
front_door,moderate,tire flat,1.11,4633
front_door,minor,glass shatter,21.74,10269
front_light,severe,glass shatter,8.03,13040
front_door,moderate,lamp broken,24.76,11440
front_light,moderate,glass shatter,2.57,6907
front_bumper,moderate,dent,6.53,5340
back_bumper,moderate,lamp broken,12.79,7255
front_bumper,moderate,glass shatter,22.67,14658
front_bumper,minor,crack,9.66,3403
front_glass,minor,dent,5.59,7211
back_bumper,minor,lamp broken,17.09,5307
front_light,minor,scratch,5.13,699
back_glass,minor,glass shatter,9.93,12295
back_door,minor,scratch,2.83,1668
front_glass,minor,scratch,1.61,2848
back_glass,minor,scratch,13.96,2413
back_glass,minor,lamp broken,1.36,9233
back_light,minor,scratch,23.06,741
back_light,minor,scratch,13.77,732
back_glass,moderate,lamp broken,10.98,14131
back_glass,severe,crack,13.39,16218
back_light,minor,tire flat,2.33,1146
front_door,moderate,glass shatter,15.37,16480
back_bumper,moderate,scratch,21.2,2021
back_light,minor,glass shatter,8.58,3720
back_door,minor,glass shatter,13.02,9496
front_light,moderate,lamp broken,5.69,5178
back_door,moderate,dent,13.8,6419
front_bumper,moderate,scratch,2.77,2306
back_bumper,minor,lamp broken,1.32,4875
back_bumper,moderate,glass shatter,10.12,10056
hood,minor,glass shatter,15.15,12990
back_bumper,minor,scratch,22.95,1259
back_light,minor,crack,3.94,1580
back_glass,moderate,crack,11.23,11162
back_light,severe,dent,24.7,4647
back_bumper,minor,glass shatter,15.15,6791
front_light,severe,dent,16.73,5136
front_bumper,moderate,lamp broken,15.55,7850
front_glass,minor,tire flat,2.5,5512
front_door,minor,crack,8.17,5056
front_glass,moderate,glass shatter,11.95,32781
front_bumper,minor,glass shatter,4.62,7259
back_bumper,minor,dent,2.73,2777
back_bumper,moderate,crack,2.11,4854
hood,moderate,lamp broken,14.09,16428
front_light,moderate,tire flat,19.09,2455
front_bumper,moderate,tire flat,20.31,4063
front_bumper,minor,lamp broken,14.61,4882
back_bumper,minor,crack,7.36,2854
back_light,moderate,lamp broken,23.82,5002
front_door,severe,tire flat,3.63,9114
